date,platform,account_id,geo,currency,fx_to_usd,campaign_id,adset_id,ad_id,creative_id,audience_id,vertical,objective,funnel_stage,device,placement,bid_strategy,daily_budget,spend,spend_usd,impressions,clicks,ctr,cpm,cpc,conversions_total,leads,purchases,add_to_cart,initiate_checkout,revenue,revenue_usd,roas,video_views,video_2s_views,video_6s_views,engagements,installs,emq_score,pixel_health_score,signal_strength_score,creative_fatigue_score,budget_pacing_ratio,learning_phase,roas_alert,emq_degraded_flag,anomaly_flag,auto_resolve_applied,conv_1d_click,conv_7d_click,conv_1d_view,label_next_7d_roas,label_next_7d_conversions,predicted_ctr,predicted_cvr,predicted_roas,search_impr_share,quality_score,avg_position_est
2025-11-11,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,59.07,50.88,13.57,8977,100,0.01208,5.82,0.51,2,2,0,0,0,0.0,0.0,0.0,0,0,0,27,0,71.5,76.1,60,30,0.861,Limited,0,0,0,0,1,1,0,3.08,1,0.01221,0.01718,0.267,,,
2025-11-12,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,49.89,49.81,13.28,8282,81,0.00897,5.77,0.61,2,2,0,0,0,0.0,0.0,0.0,0,0,0,20,0,73.8,76.1,79,22,0.998,Limited,0,0,0,0,1,1,0,2.812,1,0.00853,0.02256,0.105,,,
2025-11-13,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,53.01,46.62,12.43,7810,99,0.01304,6.17,0.47,4,4,0,0,0,0.0,0.0,0.0,0,0,0,39,0,70.7,76.1,76,23,0.879,Limited,0,0,0,0,1,2,0,2.304,2,0.01349,0.02179,0.0,,,
2025-11-14,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,65.52,60.71,16.19,9699,95,0.01067,5.82,0.64,3,3,0,0,0,0.0,0.0,0.0,0,0,0,37,0,80.4,76.1,68,26,0.927,Limited,0,0,0,0,1,2,0,2.899,2,0.00915,0.02578,0.194,,,
2025-11-15,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,49.84,54.52,14.54,8962,87,0.01045,6.13,0.63,3,3,1,1,1,114.65,30.57,2.103,0,0,0,14,0,65.8,76.1,76,43,1.094,Limited,0,1,0,0,1,2,0,2.014,3,0.01196,0.0254,2.386,,,
2025-11-16,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,59.21,54.58,14.55,9327,79,0.00968,5.95,0.69,2,2,0,0,0,0.0,0.0,0.0,0,0,0,45,0,56.1,76.1,62,29,0.922,Limited,0,0,0,0,1,1,0,2.595,2,0.00867,0.02974,0.039,,,
2025-11-17,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,64.33,58.56,15.62,10721,108,0.00976,5.74,0.54,5,5,1,2,1,53.49,14.26,0.913,0,0,0,23,0,59.5,76.1,74,32,0.91,Limited,0,1,0,0,3,4,0,2.304,7,0.01171,0.02234,1.175,,,
2025-11-18,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,59.42,59.37,15.83,10165,104,0.01045,6.06,0.57,2,2,0,0,0,0.0,0.0,0.0,0,0,0,29,0,68.1,76.1,58,29,0.999,Limited,0,0,0,0,1,1,0,3.017,1,0.01423,0.02687,0.058,,,
2025-11-19,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,57.01,51.58,13.76,8311,77,0.00907,6.09,0.67,1,1,0,0,0,0.0,0.0,0.0,0,0,0,19,0,76.5,76.1,79,35,0.905,Limited,0,0,0,0,0,0,0,3.081,1,0.00893,0.02093,0.0,,,
2025-11-20,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,64.14,61.44,16.38,9977,82,0.00886,6.14,0.75,2,2,0,0,0,0.0,0.0,0.0,0,0,0,35,0,79.3,76.1,67,37,0.958,Limited,1,0,0,0,0,1,0,2.689,1,0.00895,0.02594,0.16,,,
2025-11-21,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,50.33,53.73,14.33,10207,119,0.01288,5.78,0.45,5,5,1,1,1,41.44,11.05,0.771,0,0,0,47,0,76.2,76.1,67,37,1.068,Limited,0,0,0,0,2,4,1,2.019,5,0.01501,0.02878,1.124,,,
2025-11-22,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,48.09,52.93,14.11,8685,100,0.01283,5.87,0.53,2,2,0,0,0,0.0,0.0,0.0,0,0,0,37,0,81.4,76.1,75,40,1.101,Limited,0,0,0,0,1,1,0,2.252,2,0.01236,0.02398,0.368,,,
2025-11-23,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,59.04,63.2,16.85,9761,89,0.00968,6.05,0.71,3,3,1,2,1,110.29,29.41,1.745,0,0,0,37,0,73.9,76.1,63,38,1.071,Limited,0,0,0,0,1,2,0,2.904,1,0.01015,0.01875,2.505,,,
2025-11-24,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,54.89,50.22,13.39,7901,112,0.01267,6.11,0.45,2,2,0,0,0,0.0,0.0,0.0,0,0,0,16,0,62.6,76.1,57,33,0.915,Limited,0,0,0,0,1,1,0,2.206,1,0.01444,0.01585,0.0,,,
2025-11-25,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,60.36,59.52,15.87,10219,99,0.00954,6.11,0.6,1,1,0,0,0,0.0,0.0,0.0,0,0,0,21,0,56.7,76.1,66,42,0.986,Limited,0,0,0,0,0,0,0,1.89,1,0.00889,0.02173,0.471,,,
2025-11-26,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,61.13,61.78,16.48,10696,111,0.01172,5.77,0.56,4,4,1,1,1,129.82,34.62,2.101,0,0,0,38,0,78.6,76.1,67,42,1.011,Limited,0,0,0,0,1,3,0,2.836,3,0.01117,0.03206,1.567,,,
2025-11-27,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,64.88,72.35,19.29,11347,134,0.0109,5.96,0.54,2,2,0,0,0,0.0,0.0,0.0,0,0,0,105,0,80.3,76.1,74,42,1.115,Limited,0,0,0,0,0,1,0,2.25,2,0.0114,0.02454,0.0,,,
2025-11-28,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,53.36,55.55,14.81,9056,84,0.00965,5.99,0.66,0,0,0,0,0,0.0,0.0,0.0,0,0,0,13,0,69.5,76.1,71,47,1.041,Limited,0,0,0,0,0,0,0,2.11,0,0.01018,0.01801,0.049,,,
2025-11-29,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,60.05,65.7,17.52,10198,90,0.01012,6.07,0.73,2,2,0,0,0,0.0,0.0,0.0,0,0,0,38,0,83.1,76.1,75,42,1.094,Limited,0,0,0,0,1,1,0,2.589,1,0.00926,0.02509,0.0,,,
2025-11-30,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,54.56,63.97,17.06,10249,72,0.00782,5.92,0.89,1,1,0,0,0,0.0,0.0,0.0,0,0,0,17,0,61.6,76.1,70,43,1.172,Limited,0,0,0,0,0,0,0,1.639,0,0.00635,0.01625,0.0,,,
2025-12-01,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,62.26,55.04,14.68,9410,75,0.00881,5.95,0.73,1,1,0,0,0,0.0,0.0,0.0,0,0,0,45,0,60.2,76.1,75,41,0.884,Limited,0,0,0,0,0,0,0,2.175,0,0.00909,0.01922,0.0,,,
2025-12-02,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,48.51,43.24,11.53,7754,73,0.01011,5.77,0.59,2,2,0,0,0,0.0,0.0,0.0,0,0,0,13,0,69.6,76.1,68,52,0.891,Limited,0,0,0,0,0,1,0,2.115,1,0.0116,0.02521,0.301,,,
2025-12-03,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,63.64,55.87,14.9,9757,85,0.00934,6.11,0.66,2,2,0,0,0,0.0,0.0,0.0,0,0,0,47,0,74.8,76.1,76,47,0.878,Limited,0,0,0,0,0,1,0,2.313,1,0.01066,0.01337,0.0,,,
2025-12-04,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,65.88,74.53,19.87,13091,116,0.00995,6.06,0.64,7,7,1,1,1,179.97,47.99,2.415,0,0,0,69,0,73.8,76.1,63,43,1.131,Limited,0,0,0,0,4,6,0,1.693,6,0.00886,0.0225,2.108,,,
2025-12-05,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,63.29,64.41,17.18,11490,118,0.01066,6.15,0.55,0,0,0,0,0,0.0,0.0,0.0,0,0,0,30,0,56.8,76.1,61,49,1.018,Limited,1,0,0,1,0,0,0,2.129,0,0.01211,0.01729,0.0,,,
2025-12-06,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,57.53,58.85,15.69,10083,97,0.00972,6.17,0.61,5,5,1,2,1,146.94,39.18,2.497,0,0,0,17,0,70.0,76.1,59,47,1.023,Limited,0,0,0,0,2,3,1,2.097,5,0.0098,0.01842,2.549,,,
2025-12-07,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,57.57,55.77,14.87,9821,76,0.00845,6.0,0.73,0,0,0,0,0,0.0,0.0,0.0,0,0,0,27,0,78.8,76.1,62,53,0.969,Limited,0,0,0,0,0,0,0,3.224,0,0.00724,0.02884,0.129,,,
2025-12-08,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,61.35,63.77,17.01,10550,87,0.00871,6.04,0.73,0,0,0,0,0,0.0,0.0,0.0,0,0,0,57,0,60.9,76.1,74,53,1.039,Limited,0,1,0,0,0,0,0,2.141,0,0.0074,0.02328,0.297,,,
2025-12-09,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,65.97,58.5,15.6,10069,72,0.00789,5.92,0.81,1,1,0,0,0,0.0,0.0,0.0,0,0,0,26,0,66.9,76.1,76,57,0.887,Limited,0,0,0,0,0,0,0,2.453,1,0.00937,0.02383,0.0,,,
2025-12-10,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,66.31,63.3,16.88,9870,96,0.00949,6.17,0.66,3,3,0,0,0,0.0,0.0,0.0,0,0,0,27,0,74.5,76.1,78,54,0.955,Limited,0,0,0,0,2,2,0,2.493,1,0.01042,0.0213,0.0,,,
2025-12-11,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,61.62,60.11,16.03,9939,97,0.01028,5.87,0.62,3,3,0,0,0,0.0,0.0,0.0,0,0,0,12,0,86.9,76.1,84,56,0.976,Limited,0,0,0,0,1,2,0,1.906,3,0.01106,0.0242,0.0,,,
2025-12-12,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,48.25,58.18,15.51,8951,78,0.00956,6.06,0.75,0,0,0,0,0,0.0,0.0,0.0,0,0,0,24,0,65.7,76.1,75,57,1.206,Limited,0,0,0,0,0,0,0,1.736,0,0.01047,0.02519,0.235,,,
2025-12-13,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,47.82,49.28,13.14,8497,77,0.00873,6.19,0.64,4,4,1,2,1,73.72,19.66,1.496,0,0,0,27,0,76.7,76.1,69,61,1.031,Limited,0,0,0,0,1,2,1,1.861,3,0.00834,0.02137,1.491,,,
2025-12-14,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,48.0,56.25,15.0,9237,71,0.00774,5.86,0.79,1,1,0,0,0,0.0,0.0,0.0,0,0,0,35,0,64.6,76.1,57,55,1.172,Limited,1,1,0,0,0,0,0,1.87,1,0.00813,0.01921,0.0,,,
2025-12-15,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,66.45,69.95,18.65,12599,116,0.00954,5.85,0.6,3,3,1,1,1,64.38,17.17,0.92,0,0,0,30,0,67.3,76.1,61,60,1.053,Limited,0,1,0,0,1,2,0,1.312,3,0.00839,0.01702,0.365,,,
2025-12-16,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,50.36,46.16,12.31,8596,54,0.00717,5.75,0.85,1,1,0,0,0,0.0,0.0,0.0,0,0,0,7,0,74.7,76.1,68,63,0.917,Limited,0,0,0,0,0,0,0,2.289,0,0.00762,0.02335,0.189,,,
2025-12-17,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,64.38,60.6,16.16,10738,70,0.00649,6.19,0.87,1,1,0,0,0,0.0,0.0,0.0,0,0,0,29,0,62.8,76.1,66,66,0.941,Limited,0,1,0,0,0,0,0,2.122,1,0.00634,0.0151,0.0,,,
2025-12-18,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,56.04,54.74,14.6,8913,84,0.01077,5.8,0.65,1,1,0,0,0,0.0,0.0,0.0,0,0,0,31,0,79.3,76.1,75,67,0.977,Limited,1,0,0,1,0,0,0,1.598,1,0.01025,0.02144,0.245,,,
2025-12-19,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,47.47,49.14,13.1,8598,81,0.00986,5.89,0.61,1,1,0,0,0,0.0,0.0,0.0,0,0,0,9,0,71.1,76.1,73,65,1.035,Limited,0,0,0,0,0,0,0,1.638,0,0.01163,0.02316,0.0,,,
2025-12-20,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,65.35,65.41,17.44,10421,92,0.00967,5.84,0.71,1,1,0,0,0,0.0,0.0,0.0,0,0,0,46,0,71.9,76.1,74,70,1.001,Limited,0,0,0,0,0,0,0,2.317,0,0.01143,0.02193,0.0,,,
2025-12-21,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,62.27,69.25,18.47,11756,113,0.01043,5.93,0.61,4,4,0,0,0,0.0,0.0,0.0,0,0,0,40,0,75.5,76.1,67,72,1.112,Limited,0,0,0,0,1,2,0,2.25,2,0.0115,0.02134,0.134,,,
2025-12-22,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,47.26,47.28,12.61,8456,61,0.00694,5.81,0.78,1,1,0,0,0,0.0,0.0,0.0,0,0,0,16,0,76.5,76.1,73,69,1.0,Limited,0,0,0,0,0,0,0,1.567,0,0.00661,0.02138,0.0,,,
2025-12-23,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,50.42,47.88,12.77,8246,45,0.00606,5.77,1.06,2,2,0,0,0,0.0,0.0,0.0,0,0,0,17,0,72.6,76.1,72,71,0.95,Limited,0,0,0,0,0,1,0,1.646,1,0.00555,0.01725,0.004,,,
2025-12-24,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,55.64,59.56,15.88,10326,75,0.00795,5.87,0.79,1,1,0,0,0,0.0,0.0,0.0,0,0,0,26,0,73.9,76.1,79,71,1.07,Limited,1,0,0,0,0,0,0,1.467,0,0.00714,0.02014,0.0,,,
2025-12-25,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,63.99,66.24,17.66,12117,68,0.00537,5.86,0.97,1,1,0,0,0,0.0,0.0,0.0,0,0,0,32,0,74.2,76.1,77,74,1.035,Limited,0,0,0,0,0,0,0,1.684,0,0.00433,0.02368,0.0,,,
2025-12-26,Meta,act_5942859575,KSA,SAR,0.266667,C_B17GW4D8,AS_SK1A7MSD,AD_W6QKSNO5,CR_AFQFJZCZ,AU_YQOAA8T3,Retail,Leads,BOF,Desktop,Feed,Cost Cap,55.42,61.06,16.28,10139,98,0.01037,6.14,0.62,0,0,0,0,0,0.0,0.0,0.0,0,0,0,32,0,58.8,76.1,59,73,1.102,Limited,0,0,0,0,0,0,0,1.836,0,0.01185,0.01027,0.0,,,
